country,city,city_en,peopleNum,hotSpot,cityDetail,imgUrl
韩国,水原市,suwon,1075人去过,水原华城|华城行宫|八达门|西北空心墩|水原华城博物馆|水原IPARK艺术馆|南门罗德奥时装街,//place.qyer.com/suwon/,https://pic.qyer.com/album/user/770/82/Rk5VShgEYA/index/cover
韩国,束草,sokcho,1054人去过,雪岳山国家公园|束草海滩|束草灯塔展望台|青湖洞|束草雪岳迎日公园|青草湖|阿爸村|中央市场|五大洋生鱼片店|虎岩|鹤舞亭|青岱山|永郎湖|外翁峙|韩松亭烤肉店|鸟岛|宫廷饺子|日出峰生鱼片店|山顶嫩豆腐,//place.qyer.com/sokcho/,https://pic.qyer.com/album/user/446/32/RU1TQRgAZw/index/cover
韩国,江陵,gangneung,1004人去过,镜浦台|乌竹轩|注文津海边|船桥庄|镜浦湖-候鸟栖息地|江陵市乌竹轩市立博物馆|正东津站|Suncruise度假村|镜浦台樱花节|江陵统一公园|松树家草堂嫩豆腐,//place.qyer.com/gangneung/,https://pic.qyer.com/album/user/419/9/RUhcQhMDYQ/index/cover
韩国,韩国丽水,yeosu,977人去过,梧桐岛|镇南馆|向日庵|丽水海洋铁路自行车（麗水海洋鐵路自行車）|丽水世博园蓝天塔楼|丽水水族馆|丽水海上缆车|四季餐厅|乌竹轩餐厅|兹山鱼谱餐厅|饺子店|Chocolatier Zino|姊妹餐厅|海洋度假村|黄牛餐厅|绿园排骨|悬崖路自然餐桌|冬柏会馆|丽水浪漫大排档|三鹤家,//place.qyer.com/yeosu/,https://pic.qyer.com/album/10c/62/2026105/index/cover
韩国,正东津,jeongdongjin,607人去过,正东津日出公园|沙漏公园与荷瑟罗艺术世界|正东津火车站|江陵安木海边咖啡店|东海Nongol墙巷(灯塔壁画村)|蓬莱瀑布|三仙岩|水原光教湖水公园,//place.qyer.com/jeongdongjin/,https://pic.qyer.com/album/user/3122/39/QkhXQBkOZUA/index/cover
韩国,清州市,cheongju,601人去过,寿岩谷壁画村|清州国立现代美术馆|上党山城 상당산성|国立清州博物馆,//place.qyer.com/qingzhou/,https://pic.qyer.com/album/user/1159/30/QEhQSxkHZEw/index/cover
韩国,安东,andong,548人去过,安东河回村|安东民俗村|屏山书院|陶山书院|知礼艺术村|河回世界假面博物馆,//place.qyer.com/andong/,https://pic.qyer.com/album/user/414/95/RUhRSx8HYA/index/cover
韩国,蔚山,ulsan-gwangyeoksi,449人去过,海印寺|大王岩公园|长生浦鲸鱼博物馆|太和江|镇下海水浴场|蔚山大谷里盘龟台岩刻画|艮绝岬|韩方主题公园|道洞山房|蔚山市博物馆|转角咖啡|景福宫(蔚山店)|福顺都家,//place.qyer.com/ulsan-gwangyeoksi/,https://pic.qyer.com/album/user/819/93/SUhcSxkDYA/index/cover
韩国,木浦,mokpo,350人去过,儒达山公园|国立海洋文化遗产研究所|英兰生鱼片之家|香格里拉沙滩观光酒店|元祖二东排骨店|海松|码头淡水鳗鱼屋|雕刻公园|和平广场翩翩起舞的海水喷泉|木浦近代历史馆 1馆|海村|集市餐厅|幸福满屋|礼乡情|乐天玛特（木浦市）|韩国国际赛车场（Korean International Circuit: KIC）|木浦近代历史馆 2馆|国立海洋遗物展示馆|世翰大学校（灵岩校区）|木浦自然史博物馆,//place.qyer.com/mokpo/,https://pic.qyer.com/album/user/255/19/Q0xQQxMEYg/index/cover
韩国,天安市,cheonan,318人去过,乡村|红叶|觉愿寺|独立运动纪念馆|野花|绿园|山水小葱泡菜配鳗鱼|身土不二|熊岭|渔岛日式餐厅,//place.qyer.com/cheonan/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,浦项市,pohang-si,173人去过,庆州玉山书院,//place.qyer.com/pohang-si/,https://pic.qyer.com/album/user/3048/97/QklRShMAY0k/index/cover
韩国,牙山,asan,137人去过,外岩里民俗村,//place.qyer.com/asan/,https://pic.qyer.com/album/user/676/25/R05TQB8AYw/index/cover
韩国,江村,gangchon,136人去过,江村铁路自行车(江村)|江村度假村,//place.qyer.com/gangchon/,https://pic.qyer.com/album/user/3413/70/Qk1UQR0HZk0/index/cover
韩国,忠州,chungju,136人去过,月岳山国立公园|忠州湖|仙岩溪谷|大将军餐厅|水安堡温泉|思潮滑雪场,//place.qyer.com/chungju/,https://pic.qyer.com/album/user/1249/52/QEtRSx8FZUk/index/cover
韩国,晋州,jinju,126人去过,晋州当地民俗博物馆,//place.qyer.com/jinju/,https://pic.qyer.com/album/user/719/22/RkhcQBgAYw/index/cover
韩国,三陟,samcheok,81人去过,海神堂公园|三陟海洋铁路自行车|大金窟|竹西楼|将湖港|新千年海岸道路|新里木瓦村|本粥(三陟店）|大海生鱼片店,//place.qyer.com/samcheok/,https://pic.qyer.com/album/user/813/83/SUhWShkDYQ/index/cover
韩国,郁陵岛,ulleungdo,46人去过,,//place.qyer.com/ulleungdo/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,九里市,kuri,26人去过,,//place.qyer.com/kuri/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,井邑,jeongeup-si,26人去过,,//place.qyer.com/jeongeup-si/,https://pic.qyer.com/album/user/2036/63/Q0lWRBwEaUA/index/cover
韩国,坡州市,paju-si,16人去过,,//place.qyer.com/paju-si/,https://static.qyer.com/images/place/no/poi_200_133.png
韩国,金浦市,gimpo-si,12人去过,,//place.qyer.com/gimpo-si/,https://static.qyer.com/images/place/no/poi_200_133.png
